case_index,layout,gpu_layers,cpu_offload_ratio,batch_size,sequence_length,new_tokens,name,category,src,dst,bytes,wall_ms,phase
2,interleaved,6,0.5,1,512,32,final_norm,gpu_compute,,cuda:0,0,0.04901,decode
2,interleaved,6,0.5,1,512,32,lm_head,gpu_compute,,cuda:0,0,0.663413,decode
2,interleaved,6,0.5,1,512,32,argmax,gpu_compute,,cuda:0,0,0.09999,decode
2,interleaved,6,0.5,1,512,32,output_token,token_copy,cuda:0,cpu,8,0.043161,decode
3,prefix,6,0.5,4,32,32,input_ids,token_copy,cpu,cuda:0,1024,0.078515,prefill
3,prefix,6,0.5,4,32,32,embeddings,gpu_compute,,cuda:0,0,0.235521,prefill
3,prefix,6,0.5,4,32,32,block_0,gpu_compute,,cuda:0,0,1.523148,prefill
3,prefix,6,0.5,4,32,32,block_1,gpu_compute,,cuda:0,0,1.360464,prefill
3,prefix,6,0.5,4,32,32,block_2,gpu_compute,,cuda:0,0,1.440359,prefill
3,prefix,6,0.5,4,32,32,block_3,gpu_compute,,cuda:0,0,1.36173,prefill
3,prefix,6,0.5,4,32,32,block_4,gpu_compute,,cuda:0,0,1.415176,prefill
3,prefix,6,0.5,4,32,32,block_5,gpu_compute,,cuda:0,0,1.3575,prefill
3,prefix,6,0.5,4,32,32,into_block_6,activation_copy,cuda:0,cpu,393216,0.172709,prefill
3,prefix,6,0.5,4,32,32,block_6,cpu_compute,,cpu,0,23.611934,prefill
3,prefix,6,0.5,4,32,32,block_7,cpu_compute,,cpu,0,23.901488,prefill
3,prefix,6,0.5,4,32,32,block_8,cpu_compute,,cpu,0,23.501854,prefill
3,prefix,6,0.5,4,32,32,block_9,cpu_compute,,cpu,0,23.179276,prefill
3,prefix,6,0.5,4,32,32,block_10,cpu_compute,,cpu,0,23.530633,prefill
3,prefix,6,0.5,4,32,32,block_11,cpu_compute,,cpu,0,27.103621,prefill
3,prefix,6,0.5,4,32,32,into_final_norm,activation_copy,cpu,cuda:0,393216,0.278977,prefill
