bytes,pinned,direction,trial,wall_ms,cuda_event_span_ms,wall_effective_GB_per_s,event_span_effective_GB_per_s
67108864,True,D2H,39,5.182304,5.1445441246032715,12.949619319900956,13.04466681101218
67108864,True,D2H,40,5.185124,5.140160083770752,12.942576493831199,13.055792603013609
67108864,True,D2H,41,5.188756,5.144576072692871,12.93351701255561,13.044585802941118
67108864,True,D2H,42,5.154118,5.128896236419678,13.02043608625181,13.084465137638777
67108864,True,D2H,43,5.198549,5.143072128295898,12.909152919401164,13.048400319097954
67108864,True,D2H,44,5.240502,5.169792175292969,12.805808298517967,12.980959722272972
67108864,True,D2H,45,5.149004,5.125823974609375,13.033368006705762,13.092307565070879
67108864,True,D2H,46,5.175157,5.139840126037598,12.967503014884379,13.056605332924144
67108864,True,D2H,47,5.148676,5.129183769226074,13.034198306516084,13.083731646083299
67108864,True,D2H,48,5.145411,5.125472068786621,13.042469104994723,13.093206459690457
67108864,True,D2H,49,5.149309,5.1274237632751465,13.032596024049052,13.088222682248942
