case_id,workload_id,kind,batch_size,sequence_length,new_tokens,gpu_layers,layout,block,trial,prefill_ms,prefill_input_tokens_per_s,ttft_ms,generation_ms,decode_ms,decode_tpot_ms,decode_generated_tokens_per_s,generation_generated_tokens_per_s,final_kv_cpu_bytes,final_kv_gpu_bytes,final_cached_positions,decode_step_ms_json
B3_S64_N32_G9,B3_S64_N32,primary,3,64,32,9,prefix,1,0,105.243985,1824.332288443848,110.652967,658.731996,548.079029,17.679968677419353,169.683558536592,145.73453328962026,5253120,15759360,95,"[17.254762, 17.108802, 16.850914, 16.861734, 16.718187, 30.309774, 26.654981, 16.710475, 16.83089, 18.957791, 16.909411, 16.642833, 16.543572, 16.864607, 16.53837, 17.079785, 16.661859, 16.689064, 16.583633, 16.591966, 16.836782, 17.027044, 17.127815, 16.705602, 16.660902, 16.940747, 17.086806, 17.272829, 17.182412, 16.923142, 16.92612]"
B3_S64_N32_G9,B3_S64_N32,primary,3,64,32,9,prefix,1,1,103.863839,1848.574073985461,102.217376,1782.912004,1680.694628,54.21595574193548,55.33426385176737,53.84449697159591,5253120,15759360,95,"[17.477608, 17.045656, 17.349644, 16.888463, 16.88855, 16.580162, 16.81805, 33.540849, 32.695027, 32.317264, 29.966994, 31.449524, 33.78845, 28.428027, 25.281419, 30.312703, 34.785812, 38.958058, 112.311383, 32.609394, 78.095047, 154.924084, 153.988807, 50.505066, 150.535398, 164.952446, 135.566231, 87.140075, 34.585667, 25.717725, 29.159591]"
B3_S64_N32_G9,B3_S64_N32,primary,3,64,32,9,prefix,1,2,175.714151,1092.683764553488,366.980998,1150.364986,783.383988,25.27045122580645,118.7157274396576,83.45177501777684,5253120,15759360,95,"[24.662716, 26.864488, 29.221757, 28.05329, 33.049343, 32.176048, 28.093022, 32.954176, 34.092067, 28.38164, 44.531623, 37.607421, 23.992766, 29.639519, 28.5442, 34.165966, 28.526795, 42.014731, 17.656354, 16.476013, 16.695201, 16.50263, 16.701364, 16.727842, 16.554099, 16.474457, 16.388192, 16.795267, 16.998126, 16.215691, 16.600489]"
B3_S64_N32_G9,B3_S64_N32,primary,3,64,32,9,prefix,1,3,102.80413,1867.629247968929,111.947243,659.308115,547.3608720000001,17.65680232258065,169.9061894215924,145.60718701300982,5253120,15759360,95,"[17.463896, 16.923311, 17.091253, 16.751819, 16.803066, 16.397888, 16.473212, 16.539761, 16.45835, 16.417222, 16.87863, 16.495882, 17.08097, 16.951816, 16.905937, 20.210351, 17.047326, 16.703479, 16.717501, 16.737534, 16.696767, 27.659803, 29.722053, 16.978636, 16.639958, 17.037349, 16.923897, 16.622708, 16.586675, 16.685774, 16.72089]"
B3_S64_N32_G9,B3_S64_N32,primary,3,64,32,9,prefix,1,4,101.787461,1886.2834195264977,100.503439,628.652865,528.1494260000001,17.03707825806452,176.086530481243,152.7074882574503,5253120,15759360,95,"[17.172691, 17.257986, 16.719003, 17.245953, 16.522768, 16.436835, 16.542264, 16.517585, 16.683106, 16.533365, 18.795734, 19.463837, 16.804266, 18.725153, 16.995393, 17.114702, 17.016472, 16.668477, 16.695538, 16.356334, 16.656705, 16.59504, 16.949989, 16.555863, 16.607816, 16.387216, 16.641597, 16.763958, 16.587514, 16.575731, 19.53391]"
B3_S64_N32_G12,B3_S64_N32,primary,3,64,32,12,prefix,0,0,14.931247,12858.939377267016,16.479381,387.974224,371.494843,11.983704612903226,250.33994886437765,247.4391185327817,0,21012480,95,"[12.921548, 13.623796, 14.276821, 14.742806, 15.9005, 20.087948, 13.972441, 13.116457, 13.032916, 13.370184, 13.303039, 15.231303, 19.400848, 23.025186, 16.757724, 10.93093, 8.752295, 9.010815, 8.66455, 8.346423, 8.40219, 8.872984, 8.489504, 8.678105, 8.465357, 8.287218, 8.349295, 8.364128, 8.513894, 8.291927, 8.289205]"
B3_S64_N32_G12,B3_S64_N32,primary,3,64,32,12,prefix,0,1,12.384306,15503.492888499362,11.971603,275.683768,263.712165,8.506844032258064,352.65722383341705,348.22507214135294,0,21012480,95,"[8.307378, 8.397116, 8.524101, 8.400971, 8.348671, 8.38887, 8.429434, 8.76748, 8.570989, 8.61974, 8.346117, 8.649372, 8.869502, 10.325258, 8.670645, 8.468659, 8.401978, 8.365548, 8.473459, 8.286804, 8.513249, 8.360404, 8.323012, 8.312571, 8.278901, 8.36766, 8.243763, 8.673979, 8.355468, 8.292608, 8.363603]"
B3_S64_N32_G12,B3_S64_N32,primary,3,64,32,12,prefix,0,2,11.102422,17293.523881545847,11.722934,275.362387,263.639453,8.504498483870968,352.7544870152647,348.63149265189946,0,21012480,95,"[8.278634, 8.324212, 8.279506, 8.344764, 8.395468, 8.317288, 8.357546, 8.701516, 10.174516, 8.46329, 8.548748, 8.333024, 8.34442, 8.466456, 8.603415, 8.441614, 8.897371, 9.032907, 8.421956, 8.389671, 8.275474, 8.507234, 8.328082, 8.28106, 8.392364, 8.538631, 8.398808, 8.724272, 8.306009, 8.294505, 8.46232]"
B3_S64_N32_G12,B3_S64_N32,primary,3,64,32,12,prefix,0,3,11.112717,17277.50288250839,11.60711,288.885081,277.27797100000004,8.944450677419356,335.4034929806955,332.3120725642457,0,21012480,95,"[8.393018, 8.300055, 8.633019, 8.344502, 8.505978, 8.317291, 8.640426, 8.655181, 8.427864, 8.481042, 8.400687, 8.681807, 8.515348, 8.353369, 8.38442, 8.314571, 8.358838, 8.351562, 8.295004, 8.35642, 8.636835, 8.695048, 8.596798, 9.568719, 12.209134, 9.334718, 8.385444, 8.286157, 8.381505, 12.384555, 14.064394]"
B3_S64_N32_G12,B3_S64_N32,primary,3,64,32,12,prefix,0,4,13.148234,14602.72155180688,11.303687,275.864848,264.561161,8.534230999999998,351.5255211629496,347.9964942833166,0,21012480,95,"[8.310962, 8.374297, 8.613831, 8.410115, 8.588344, 8.438732, 8.303873, 8.335168, 8.334109, 8.603695, 8.674291, 8.495472, 8.405029, 8.404647, 8.326049, 8.44612, 8.310243, 8.663215, 8.258672, 8.336535, 8.267034, 8.907111, 8.931151, 8.691201, 8.495375, 8.501068, 8.37413, 8.624507, 10.202021, 8.59865, 8.317286]"
B3_S64_N32_G12,B3_S64_N32,primary,3,64,32,12,prefix,1,0,11.557038,16613.25332667419,11.166208,273.929278,262.76307,8.47622806451613,353.93101473506147,350.45541937287913,0,21012480,95,"[8.863388, 8.69762, 8.355012, 8.376703, 8.406325, 8.478494, 8.672233, 8.402175, 8.386197, 8.391243, 8.526758, 8.386605, 8.31402, 8.354437, 8.294638, 8.380854, 8.345481, 8.58173, 9.102184, 8.713635, 8.439566, 9.142034, 8.414508, 8.325871, 8.355068, 8.248723, 8.310882, 8.35759, 8.371959, 8.266937, 8.484353]"
B3_S64_N32_G12,B3_S64_N32,primary,3,64,32,12,prefix,1,1,11.206231,17133.32520095293,11.149111,290.956648,279.807537,9.02604958064516,332.3713185038329,329.9460612427732,0,21012480,95,"[8.302002, 8.29556, 8.655371, 8.277335, 8.329359, 8.363702, 8.397543, 8.289651, 8.521259, 8.590064, 8.38946, 8.334354, 8.291787, 8.395689, 8.373486, 8.817305, 8.372941, 8.425602, 8.377515, 9.113109, 14.090083, 17.050742, 11.451745, 8.919945, 8.460709, 8.520584, 8.468702, 8.364673, 8.679034, 8.556025, 8.314895]"
B3_S64_N32_G12,B3_S64_N32,primary,3,64,32,12,prefix,1,2,11.183036,17168.86183680353,11.158668,275.83842,264.679752,8.538056516129032,351.36801851015787,348.02983572774235,0,21012480,95,"[8.436095, 8.625466, 8.356179, 8.33071, 8.348419, 8.669601, 8.379518, 8.471522, 8.756956, 8.482321, 8.493742, 8.73339, 8.481759, 8.372676, 8.778935, 9.943508, 8.828015, 8.65194, 8.346348, 8.625494, 8.567415, 8.621529, 8.455536, 8.639183, 8.251759, 8.274716, 8.338422, 8.371999, 8.379237, 8.348793, 8.303045]"
B3_S64_N32_G12,B3_S64_N32,primary,3,64,32,12,prefix,1,3,11.233829,17091.233986203635,11.244476,271.874793,260.630317,8.40742958064516,356.8272527558641,353.1037171217267,0,21012480,95,"[8.466819, 8.261542, 8.477235, 8.581783, 8.401485, 8.288662, 8.355284, 8.256532, 8.660797, 8.49061, 8.375585, 8.292881, 8.531752, 8.503693, 8.262646, 8.267294, 8.439972, 8.316244, 8.384637, 8.271008, 8.404712, 8.592513, 8.677515, 8.303227, 8.424974, 8.620103, 8.423626, 8.326802, 8.334494, 8.250643, 8.370737]"
B3_S64_N32_G12,B3_S64_N32,primary,3,64,32,12,prefix,1,4,11.096246,17303.149191176908,11.289498,271.307584,260.01808600000004,8.387680193548388,357.6674277957726,353.8419331469923,0,21012480,95,"[8.389775, 8.50863, 8.351816, 8.522877, 8.438972, 8.302308, 8.344143, 8.5338, 8.5816, 8.409712, 8.360609, 8.338705, 8.338106, 8.460057, 8.469975, 8.298596, 8.287524, 8.285919, 8.280592, 8.256086, 8.450076, 8.29572, 8.34532, 8.514823, 8.290462, 8.29554, 8.327471, 8.287241, 8.51372, 8.403962, 8.519641]"
B3_S256_N32_G0,B3_S256_N32,primary,3,256,32,0,prefix,0,0,1620.149381,474.0303635001667,1655.54486,3686.278214,2030.733354,65.5075275483871,45.796263609308895,26.04252702235133,63479808,0,287,"[68.784557, 65.630276, 69.426273, 61.575947, 75.409325, 69.226106, 65.575294, 62.000635, 61.783251, 60.920438, 65.957938, 62.333646, 62.531864, 62.594409, 89.03442, 61.305553, 61.547808, 64.638011, 62.126738, 64.898357, 62.210305, 61.136965, 67.365907, 62.37766, 62.324148, 66.20297, 61.833758, 63.364226, 63.272068, 64.00667, 79.332909]"
B3_S256_N32_G0,B3_S256_N32,primary,3,256,32,0,prefix,0,1,1615.704442,475.3344609545859,1640.722943,5401.699002,3760.976059000001,121.32180835483872,24.727623505459807,17.772186114860457,63479808,0,287,"[66.992003, 65.384299, 72.80883, 61.574435, 61.276886, 64.180699, 62.880915, 208.74149, 136.361907, 462.761914, 142.835259, 526.436734, 128.015972, 128.948369, 192.160841, 180.116298, 118.105567, 127.275759, 112.181759, 122.005395, 76.907451, 70.30342, 65.055356, 61.723347, 63.575737, 64.290433, 62.213805, 62.6556, 62.591361, 65.318236, 65.291234]"
B3_S256_N32_G0,B3_S256_N32,primary,3,256,32,0,prefix,0,2,1694.448284,453.2448746013189,1608.795833,3647.847779,2039.0519460000005,65.77586922580646,45.609431472522175,26.316887604974813,63479808,0,287,"[68.665408, 65.291487, 75.776212, 93.228379, 67.990627, 62.620312, 62.260753, 62.293083, 61.764407, 63.476576, 61.473384, 60.74907, 60.701558, 61.451388, 61.436406, 61.844891, 63.099967, 68.456111, 63.869658, 76.503468, 81.346176, 62.227657, 63.178259, 68.153781, 64.139401, 62.249799, 62.6723, 63.055167, 63.268916, 63.062391, 62.740785]"
B3_S256_N32_G0,B3_S256_N32,primary,3,256,32,0,prefix,0,3,1622.453483,473.3571766753697,1595.585053,5364.489703,3768.90465,121.57756935483872,24.67560435629487,17.895457968036293,63479808,0,287,"[71.884735, 64.945111, 69.661085, 79.571506, 68.754281, 62.905733, 60.154121, 61.791019, 60.375077, 61.648174, 97.644188, 111.191723, 103.634497, 191.521448, 376.872188, 472.672023, 265.449612, 135.997636, 115.012097, 134.666732, 213.594045, 114.46999, 132.366508, 120.567193, 119.971734, 63.423069, 89.102401, 62.376634, 61.416528, 62.545801, 62.712582]"
B3_S256_N32_G0,B3_S256_N32,primary,3,256,32,0,prefix,0,4,1627.569695,471.8691939026304,1720.921284,3737.80941,2016.888126,65.06090729032258,46.11063886049176,25.683492513867904,63479808,0,287,"[67.315768, 64.935149, 68.59115, 60.763991, 62.918122, 60.717097, 60.357108, 61.387304, 87.535719, 63.060664, 62.826783, 62.602757, 61.495283, 67.565613, 61.859834, 63.387755, 62.704302, 65.286947, 63.877705, 66.595025, 64.731817, 62.279377, 61.459121, 61.66105, 89.226834, 62.974646, 61.591581, 62.779431, 65.876047, 65.675106, 62.844566]"
B3_S256_N32_G0,B3_S256_N32,primary,3,256,32,0,prefix,1,0,1550.143495,495.43800459582616,1645.777736,3669.264844,2023.487108,65.27377767741935,45.960263167636654,26.16327904402422,63479808,0,287,"[67.407634, 64.697962, 69.568048, 61.167211, 60.838, 61.431529, 61.393782, 64.617868, 74.295069, 65.593893, 61.995826, 87.654888, 61.188781, 61.664132, 63.77412, 61.65841, 62.195632, 64.221693, 63.073554, 65.03213, 62.125859, 61.522547, 64.853528, 61.228662, 62.632798, 65.393629, 61.969805, 88.123938, 63.44822, 66.652605, 62.059876]"
B3_S256_N32_G0,B3_S256_N32,primary,3,256,32,0,prefix,1,1,1577.785108,486.7583019423454,1610.920907,5395.842757,3784.9218500000006,122.09425322580648,24.571181040369428,17.79147471921039,63479808,0,287,"[85.686507, 124.739219, 123.821646, 122.950534, 149.419178, 431.430402, 406.785768, 256.809095, 112.074373, 131.336282, 310.184284, 116.924392, 150.87646, 112.191136, 107.699926, 65.05064, 64.738816, 88.123857, 63.012983, 64.825688, 62.676096, 61.623456, 62.046397, 65.989189, 66.693655, 63.133519, 63.719245, 61.604338, 62.300565, 62.25335, 64.196216]"
B3_S256_N32_G0,B3_S256_N32,primary,3,256,32,0,prefix,1,2,1661.207976,462.3141780532843,1607.444781,3656.463322,2049.0185410000004,66.0973722903226,45.38758344012466,26.254878429216745,63479808,0,287,"[97.10171, 68.771509, 71.8293, 65.877441, 71.01497, 65.723844, 64.263247, 63.565753, 65.171759, 62.745669, 64.720697, 62.370148, 60.485002, 62.467481, 60.798241, 84.863855, 62.244078, 64.822939, 65.967362, 68.290539, 62.311192, 62.132764, 62.293433, 61.770754, 64.314517, 66.633821, 63.367956, 62.988634, 63.418634, 63.423881, 63.263255]"
B3_S256_N32_G0,B3_S256_N32,primary,3,256,32,0,prefix,1,3,1633.932335,470.0317042198691,1590.425633,5323.792887,3733.367254,120.43120174193548,24.91048795168974,18.032256708261382,63479808,0,287,"[74.939301, 64.311441, 69.363403, 60.929716, 60.737639, 88.778699, 113.205232, 109.387434, 191.643838, 477.11534, 509.732626, 138.823951, 127.548995, 138.742926, 130.940535, 255.352028, 168.587945, 109.669461, 63.384093, 65.409067, 70.57019, 66.146994, 81.013004, 61.877425, 61.707005, 61.872521, 63.860099, 62.151993, 61.118334, 61.884179, 62.55744]"
B3_S256_N32_G0,B3_S256_N32,primary,3,256,32,0,prefix,1,4,1631.08029,470.8535837926164,1586.65741,3613.298784,2026.641374,65.37552819354839,45.88873058307552,26.56851972084244,63479808,0,287,"[69.260615, 71.126023, 69.104752, 64.317283, 61.16618, 67.527325, 77.563524, 62.636699, 60.321407, 60.372537, 60.512851, 61.142695, 61.123837, 61.342234, 61.587846, 75.958517, 70.115831, 75.510908, 62.110258, 64.286032, 61.651059, 67.732732, 85.438709, 62.128576, 61.155875, 60.992952, 61.188346, 62.363825, 62.482272, 61.9923, 62.423283]"
B3_S256_N32_G3,B3_S256_N32,primary,3,256,32,3,prefix,0,0,1117.792393,687.068551199203,1127.967896,2513.591652,1385.623756,44.69754051612903,67.11778691531036,38.19236108761552,47609856,15869952,287,"[47.222893, 44.183094, 45.039352, 45.201074, 44.353782, 43.080017, 42.046466, 44.798854, 44.78303, 41.673653, 41.958612, 40.983157, 43.66426, 41.19431, 42.286334, 45.787372, 41.955057, 41.382748, 51.01162, 62.315893, 41.690689, 41.968122, 41.328542, 41.22172, 41.525255, 41.845578, 41.7077, 41.413132, 65.92155, 45.498065, 46.552323]"
B3_S256_N32_G3,B3_S256_N32,primary,3,256,32,3,prefix,0,1,1137.008562,675.456655004503,1502.581783,4351.810536,2849.228753,91.91060493548386,32.64041186657223,22.05978390048183,47609856,15869952,287,"[104.504522, 256.867418, 103.758938, 105.40866, 420.949107, 225.625126, 89.121884, 150.966779, 170.318621, 82.102641, 76.631372, 79.694389, 76.367365, 158.258877, 57.460059, 49.773733, 42.412255, 40.11366, 45.316105, 43.346296, 48.778558, 42.137963, 41.954754, 40.449749, 42.08787, 41.518595, 44.344563, 41.033556, 42.982112, 43.758637, 41.157183]"
B3_S256_N32_G3,B3_S256_N32,primary,3,256,32,3,prefix,0,2,1126.760454,681.6000661663264,1168.63518,2525.043472,1356.4082919999998,43.75510619354838,68.56342632856746,38.019147418464726,47609856,15869952,287,"[45.334066, 41.051275, 40.989793, 71.264534, 41.694156, 41.519917, 40.630112, 40.902678, 41.229553, 41.380308, 40.88767, 41.401824, 45.723313, 41.521628, 40.853965, 41.223884, 41.295116, 43.004809, 40.58498, 41.588026, 42.517637, 43.484497, 42.752345, 40.452438, 41.03364, 42.16897, 40.771597, 72.471605, 42.627677, 42.548438, 41.470288]"
B3_S256_N32_G3,B3_S256_N32,primary,3,256,32,3,prefix,0,3,1152.784021,666.2132593872934,1116.24413,2427.143405,1310.8992749999998,42.28707338709677,70.94366575189387,39.552669118040846,47609856,15869952,287,"[46.028978, 41.189191, 40.93548, 44.302783, 40.662537, 40.845314, 40.373391, 41.277411, 40.52636, 39.877684, 40.190112, 39.722913, 41.740479, 45.130643, 40.951824, 41.279066, 43.985315, 62.594755, 39.796161, 40.694955, 40.841374, 41.46483, 45.185783, 41.387001, 42.25765, 40.948777, 41.016301, 42.862149, 41.221826, 41.249276, 40.33084]"
B3_S256_N32_G3,B3_S256_N32,primary,3,256,32,3,prefix,0,4,1126.113296,681.9917700358988,1321.63047,4225.289821,2903.659351,93.66643067741936,32.02855044548233,22.720334951432907,47609856,15869952,287,"[301.593777, 261.452043, 341.509122, 228.521873, 88.224158, 87.338917, 142.095272, 96.258999, 171.571414, 78.457857, 89.986487, 91.288316, 81.144251, 103.163237, 42.478768, 49.421293, 71.141162, 40.389446, 41.334058, 41.838822, 40.49393, 41.086977, 39.775242, 40.635704, 41.067358, 40.415491, 40.940026, 41.056127, 45.48259, 42.013835, 41.454912]"
B3_S256_N32_G3,B3_S256_N32,primary,3,256,32,3,prefix,1,0,1259.322317,609.8518144501364,2513.904931,3967.710973,1453.8060420000002,46.8969690967742,63.970018911229694,24.195310760605647,47609856,15869952,287,"[142.253992, 40.436431, 42.294404, 66.103416, 41.450244, 41.035443, 40.515123, 41.187354, 40.665149, 41.652249, 41.232082, 42.025319, 41.288882, 41.671063, 41.351375, 40.748461, 44.463578, 43.728316, 41.078955, 41.527969, 41.360699, 44.893696, 40.439538, 45.209239, 40.985083, 45.022896, 41.476331, 69.614892, 41.0869, 44.731208, 42.245143]"
B3_S256_N32_G3,B3_S256_N32,primary,3,256,32,3,prefix,1,1,1231.043866,623.8607910012526,1245.248507,2553.698552,1308.4500449999998,42.20806596774193,71.07646207463733,37.59253414026293,47609856,15869952,287,"[45.466567, 40.233854, 45.444332, 39.944913, 39.213032, 38.601129, 39.635594, 39.855231, 39.841304, 40.740906, 39.884225, 44.089563, 60.540454, 40.87349, 39.325134, 40.650758, 39.807871, 40.145075, 40.40336, 39.689078, 41.518249, 44.615121, 39.752654, 43.201169, 41.837759, 45.604004, 44.734711, 45.8146, 41.426587, 44.159863, 41.371173]"
B3_S256_N32_G3,B3_S256_N32,primary,3,256,32,3,prefix,1,2,1239.375939,619.6667014688592,1269.519981,2611.529117,1342.009136,43.29061729032259,69.2990811353165,36.76007262376619,47609856,15869952,287,"[47.203588, 42.228689, 45.146501, 41.492932, 41.016656, 40.906004, 41.520404, 45.660374, 41.347402, 39.835957, 39.976438, 41.113761, 41.67487, 41.677012, 41.086957, 41.134836, 41.11319, 41.251129, 41.837086, 40.421784, 51.999123, 54.088759, 40.699118, 44.026267, 45.280154, 48.242895, 41.666154, 44.677216, 42.252329, 45.402311, 45.999599]"
B3_S256_N32_G3,B3_S256_N32,primary,3,256,32,3,prefix,1,3,1381.121711,556.0697467017084,2538.658779,3953.321715,1414.6629360000002,45.63428825806452,65.74004141435991,24.28337659334664,47609856,15869952,287,"[81.377954, 83.807694, 45.233011, 42.091938, 41.230895, 40.755306, 40.039105, 40.085785, 40.268451, 40.869726, 40.322648, 40.625087, 39.891397, 40.614115, 40.54546, 42.157518, 47.23341, 41.741262, 43.45855, 41.025426, 44.995789, 62.66116, 41.977457, 48.468854, 41.746621, 46.147948, 41.663316, 46.206923, 41.647092, 44.226148, 41.517865]"
B3_S256_N32_G3,B3_S256_N32,primary,3,256,32,3,prefix,1,4,1211.111674,634.128145642827,1242.131533,2591.428267,1349.2967339999998,43.525701096774185,68.92479441812687,37.045208321022,47609856,15869952,287,"[44.385509, 41.142157, 41.767295, 40.284339, 40.753499, 68.757829, 40.788581, 39.627775, 40.160937, 40.776732, 40.824526, 41.113547, 40.4211, 41.24871, 40.255887, 40.782743, 40.203127, 40.501475, 40.617879, 40.045047, 41.915438, 44.510848, 41.077708, 45.984313, 41.730225, 44.788818, 42.039622, 45.361665, 43.605454, 53.203802, 60.590948]"
B3_S256_N32_G6,B3_S256_N32,primary,3,256,32,6,prefix,0,0,810.635298,947.4050807987392,917.89814,1925.621479,1007.723339,32.507204483870964,92.28723440333064,49.85403468279448,31739904,31739904,287,"[37.226477, 36.077942, 38.949404, 31.140479, 34.422753, 49.513953, 46.426033, 30.752529, 33.418985, 30.568161, 30.10478, 30.498835, 30.232998, 30.294013, 30.197096, 29.969581, 30.479615, 32.607429, 30.386834, 30.011093, 30.187225, 30.425898, 29.645723, 30.544793, 30.405348, 30.218361, 30.358583, 30.439114, 30.935268, 30.601009, 30.646138]"
B3_S256_N32_G6,B3_S256_N32,primary,3,256,32,6,prefix,0,1,842.969407,911.0650915947178,846.69451,1854.283279,1007.588769,32.50286351612903,92.29955996065694,51.77202485036268,31739904,31739904,287,"[31.627648, 31.005024, 33.313154, 29.848992, 34.544905, 32.266365, 33.901832, 31.558154, 34.654221, 33.067468, 31.169441, 30.274273, 34.450719, 30.144796, 29.995058, 30.975049, 30.742035, 30.483075, 33.492956, 32.566987, 55.950486, 31.038237, 30.313463, 30.290746, 30.703704, 30.350187, 30.786129, 33.667715, 31.684778, 31.237277, 31.456524]"
B3_S256_N32_G6,B3_S256_N32,primary,3,256,32,6,prefix,0,2,866.675532,886.1447815743805,1147.151315,3581.75002,2434.598705,78.53544209677419,38.19931383722641,26.80254050783812,31739904,31739904,287,"[301.52715, 93.988422, 71.805155, 291.934198, 232.741597, 56.857816, 56.124082, 57.639248, 67.642144, 82.336767, 60.008356, 164.872091, 76.518522, 59.12583, 54.445071, 63.787999, 69.767232, 75.065128, 52.886783, 52.684204, 63.599485, 51.448459, 30.748854, 30.788615, 30.226875, 30.95178, 30.27047, 30.636435, 30.448328, 30.362376, 33.330839]"
B3_S256_N32_G6,B3_S256_N32,primary,3,256,32,6,prefix,0,3,849.960487,903.5714150792048,866.223193,1867.632835,1001.4096419999998,32.303536838709675,92.86908783328852,51.40196627566789,31739904,31739904,287,"[33.232932, 31.589951, 33.611545, 29.832388, 34.31171, 30.374996, 33.520588, 29.546295, 35.703169, 31.188797, 29.552286, 29.756934, 32.541127, 33.873967, 29.904608, 30.167213, 30.00792, 29.914275, 30.495115, 30.069542, 29.76948, 29.96782, 30.089694, 32.566681, 29.857399, 30.01288, 30.789204, 30.281357, 66.1796, 31.3742, 31.298058]"
B3_S256_N32_G6,B3_S256_N32,primary,3,256,32,6,prefix,0,4,816.487405,940.6146320162773,843.932765,1836.405606,992.472841,32.01525293548387,93.70533495535724,52.27603296697843,31739904,31739904,287,"[32.12564, 31.099315, 35.377061, 30.246375, 34.871088, 29.016684, 33.745449, 29.946694, 33.339408, 46.569787, 41.814093, 30.165934, 29.865074, 30.164394, 29.617645, 30.001674, 29.597131, 29.825226, 33.108551, 30.788682, 30.428435, 30.008344, 32.375218, 34.43283, 30.55045, 30.637773, 31.683575, 30.556741, 30.374663, 30.219288, 29.892619]"
B3_S256_N32_G6,B3_S256_N32,primary,3,256,32,6,prefix,1,0,725.171493,1059.059832623619,715.138034,2802.498926,2087.360892,67.33422232258064,44.55386720927413,34.255142476368604,31739904,31739904,287,"[31.657129, 30.264036, 29.978267, 30.978674, 32.631119, 29.818568, 29.485161, 29.709021, 29.712586, 29.571598, 29.632786, 29.371777, 32.004945, 30.084991, 29.969839, 29.563919, 30.078855, 48.567378, 60.05223, 53.201824, 62.203748, 57.437759, 54.706696, 68.421481, 73.570598, 91.919802, 232.075965, 192.122408, 302.79221, 219.754759, 55.988426]"
B3_S256_N32_G6,B3_S256_N32,primary,3,256,32,6,prefix,1,1,1232.796239,622.9739965973404,685.726239,1658.217401,972.491162,31.370682645161292,95.63068913524994,57.89349450928841,31739904,31739904,287,"[31.426555, 32.002602, 56.584628, 32.723041, 30.327603, 29.66915, 30.319295, 31.22006, 30.476817, 30.204651, 29.522979, 32.465302, 30.719784, 30.409431, 29.375265, 29.922381, 29.531662, 29.645059, 29.313475, 30.301181, 29.834991, 29.719956, 29.934487, 30.32839, 29.719612, 29.979491, 30.299861, 34.513018, 31.031634, 30.743925, 30.196315]"
B3_S256_N32_G6,B3_S256_N32,primary,3,256,32,6,prefix,1,2,720.50569,1065.918022104725,725.265418,1686.256592,960.991174,30.99971529032258,96.77508234846702,56.930837486683046,31739904,31739904,287,"[31.247629, 30.3515, 29.7024, 30.066225, 29.746752, 29.644161, 30.491786, 29.77383, 29.592133, 30.137987, 30.012232, 29.772731, 29.460546, 29.402326, 29.498498, 33.130344, 30.482598, 29.685397, 29.424691, 29.313357, 29.921689, 29.641134, 29.714284, 33.541349, 30.412128, 29.627073, 43.050677, 42.185232, 30.638762, 30.495784, 30.798698]"
B3_S256_N32_G6,B3_S256_N32,primary,3,256,32,6,prefix,1,3,683.10282,1124.281700374184,700.926668,1659.863439,958.936771,30.93344422580645,96.9824109498039,57.83608322491644,31739904,31739904,287,"[30.89308, 30.094698, 29.468689, 29.354172, 31.247962, 29.597812, 29.441605, 29.32549, 29.598001, 30.734003, 29.415117, 32.070044, 31.484567, 29.973418, 29.910438, 29.694956, 29.559428, 29.805168, 56.456589, 30.483014, 33.459678, 30.18466, 29.502275, 29.866945, 29.593784, 30.149129, 29.536533, 29.8609, 29.219704, 28.978893, 29.949139]"
B3_S256_N32_G6,B3_S256_N32,primary,3,256,32,6,prefix,1,4,707.332734,1085.769063248245,672.868291,1640.92034,968.052049,31.2274854516129,96.06921455935064,58.503754057920936,31739904,31739904,287,"[34.224875, 30.698342, 29.829255, 29.945444, 29.630903, 29.534742, 29.520923, 29.373288, 29.526559, 29.371573, 56.507699, 32.021441, 30.781568, 30.522831, 30.679663, 30.36457, 29.613581, 29.66243, 29.903608, 30.037095, 29.637367, 30.250138, 30.181029, 30.063969, 30.000305, 34.338926, 30.351656, 30.579568, 30.225799, 30.536658, 30.108187]"
B3_S256_N32_G9,B3_S256_N32,primary,3,256,32,9,prefix,0,0,387.964844,1979.5608078344333,411.850356,1031.00887,619.158514,19.97285529032258,150.20386201133624,93.11268098013552,15869952,47609856,287,"[20.69893, 19.972433, 19.645047, 19.706048, 19.587544, 19.335408, 23.454621, 19.418796, 19.813639, 21.415034, 19.203424, 19.552088, 19.932909, 19.97828, 19.470745, 19.632317, 19.726083, 19.534265, 19.600482, 19.403449, 19.240155, 21.251076, 22.209719, 19.902869, 19.567906, 19.516811, 19.649691, 19.670249, 19.551324, 20.089279, 19.400903]"
B3_S256_N32_G9,B3_S256_N32,primary,3,256,32,9,prefix,0,1,405.207154,1895.32685299036,384.081796,2281.785467,1897.703671,61.21624745161291,49.00659751108211,42.072316345417406,15869952,47609856,287,"[20.532162, 22.398919, 21.359941, 19.350065, 19.236495, 19.351989, 19.31868, 19.162019, 19.199597, 19.292073, 27.120664, 38.258559, 124.617928, 148.009174, 155.37046, 148.972118, 131.645341, 151.502352, 158.990145, 159.995747, 97.52226, 61.521894, 32.001053, 30.337433, 28.8158, 30.46724, 35.323222, 43.917126, 30.059755, 28.963011, 35.065233]"
