case_id,workload_id,kind,batch_size,sequence_length,new_tokens,gpu_layers,layout,block,trial,prefill_ms,prefill_input_tokens_per_s,ttft_ms,generation_ms,decode_ms,decode_tpot_ms,decode_generated_tokens_per_s,generation_generated_tokens_per_s,final_kv_cpu_bytes,final_kv_gpu_bytes,final_cached_positions,decode_step_ms_json,cpu_threads
B3_S64_N32_G0,B3_S64_N32,primary,3,64,32,0,prefix,1,0,412.240405,465.747650330394,396.654544,2199.733762,1803.079218,58.16384574193548,51.57843264543688,43.64164502922241,21012480,0,95,"[57.91711, 56.508901, 53.85748, 56.731903, 54.328691, 54.975442, 59.243644, 61.025607, 59.247126, 55.683227, 56.086136, 56.639769, 60.327165, 56.864096, 56.526085, 56.880478, 56.366821, 56.07512, 57.931271, 55.984035, 75.886166, 64.85297, 59.734167, 58.636985, 56.076234, 66.811464, 57.740332, 55.653794, 56.287762, 55.91687, 56.278697]",1
B3_S64_N32_G0,B3_S64_N32,primary,3,64,32,0,prefix,1,1,399.437102,480.6764295020346,414.282163,2220.129196,1805.847033,58.253130096774186,51.49937857444208,43.24072678876658,21012480,0,95,"[56.586313, 56.551485, 56.60707, 56.334857, 57.265373, 55.836204, 56.375458, 57.402228, 57.303763, 56.353658, 58.281795, 57.228489, 61.069793, 57.997343, 58.465984, 59.809477, 63.770139, 59.041797, 58.558721, 58.450728, 59.351368, 60.013541, 58.420769, 59.381909, 60.163034, 59.911374, 57.993693, 56.927022, 56.492081, 61.119656, 56.777768]",1
B3_S64_N32_G0,B3_S64_N32,primary,3,64,32,0,prefix,1,2,415.715378,461.854456584476,401.220862,2188.378989,1787.1581269999997,57.65026216129032,52.03792467771936,43.86808705555526,21012480,0,95,"[59.080678, 55.228165, 55.710155, 56.702275, 56.839422, 55.527686, 56.173105, 63.897446, 56.642745, 57.042132, 56.466797, 57.109916, 56.259073, 56.441918, 58.662551, 57.265651, 57.915893, 55.384307, 56.350437, 61.226293, 56.911346, 56.583173, 57.904278, 56.243561, 57.173558, 63.126718, 60.243041, 58.282527, 59.153062, 57.578777, 58.027463]",1
B3_S64_N32_G0,B3_S64_N32,primary,3,64,32,0,prefix,1,3,415.033471,462.6132912542853,554.237868,2618.523133,2064.285265,66.58984725806451,45.05191291960319,36.66188730210465,21012480,0,95,"[63.835437, 63.307748, 61.662703, 62.858268, 61.345117, 67.110619, 60.996197, 66.109375, 63.851134, 61.645138, 62.69359, 62.518483, 61.48949, 75.03725, 76.58044, 63.089309, 64.025111, 61.852046, 68.61856, 69.62523, 72.880904, 68.62539, 64.299335, 64.987592, 67.695061, 62.622593, 67.590784, 68.964112, 72.601151, 83.871643, 71.890513]",1
B3_S64_N32_G0,B3_S64_N32,primary,3,64,32,0,prefix,1,4,493.115029,389.3614850663982,397.445893,2207.913603,1810.46771,58.40218419354839,51.36794182316569,43.47996220031441,21012480,0,95,"[58.341196, 61.54498, 62.909814, 56.906709, 57.828645, 57.1117, 62.569907, 55.965254, 54.482313, 54.66677, 57.166547, 56.041982, 56.528778, 55.859518, 56.113648, 56.239905, 56.811196, 57.308739, 59.047472, 62.178538, 65.353924, 58.529678, 59.728737, 62.495, 58.046114, 56.512287, 56.965959, 59.308346, 58.795206, 59.517221, 59.587409]",1
B3_S64_N32_G0,B3_S64_N32,primary,3,64,32,0,prefix,2,0,398.137024,482.24603195908753,390.116535,2169.543437,1779.4269019999997,57.4008678064516,52.264018204665774,44.24894121168039,21012480,0,95,"[53.918009, 56.493129, 63.326542, 56.725907, 55.098451, 55.397031, 55.594581, 54.379272, 53.118702, 54.389319, 55.609498, 60.385972, 67.272181, 56.060206, 58.295638, 55.685936, 55.972789, 54.116392, 58.412933, 58.331213, 68.66376, 62.784049, 57.483792, 57.208415, 58.391763, 56.933153, 55.960763, 55.954469, 56.481147, 55.511808, 55.466672]",1
B3_S64_N32_G0,B3_S64_N32,primary,3,64,32,0,prefix,2,1,381.609629,503.1319584443714,409.037684,2125.488017,1716.4503330000002,55.369365580645166,54.18158522388191,45.16609796535023,21012480,0,95,"[53.663398, 53.218005, 51.771492, 52.394172, 54.441357, 55.328419, 54.100929, 53.299512, 53.427701, 55.237233, 56.521196, 55.186548, 53.950954, 62.801814, 54.118591, 56.162344, 55.332658, 56.324042, 56.53639, 55.778317, 54.862489, 54.609974, 56.210784, 56.950896, 55.72268, 54.873255, 54.871005, 57.621777, 57.46585, 56.731907, 56.930675]",1
B3_S64_N32_G0,B3_S64_N32,primary,3,64,32,0,prefix,2,2,407.024016,471.7166369858628,410.325725,2395.498427,1985.172702,64.03782909677419,46.84730950929628,40.07516720444083,21012480,0,95,"[60.91664, 74.01582, 71.332463, 67.805135, 73.564531, 62.604151, 61.160979, 68.642001, 60.686585, 65.15806, 61.339266, 60.553728, 61.818886, 61.644919, 60.150184, 64.971633, 61.006402, 65.831405, 59.36388, 59.480412, 63.253578, 66.07962, 62.335776, 60.057464, 60.557281, 61.127753, 61.98556, 61.707395, 66.009311, 69.885128, 70.122106]",1
B3_S64_N32_G0,B3_S64_N32,primary,3,64,32,0,prefix,2,3,553.566523,346.8417832774184,548.444278,2279.750847,1731.306569,55.84859899999999,53.71665634799541,42.10986482418884,21012480,0,95,"[54.774775, 55.779831, 54.410999, 54.172204, 55.380031, 55.455446, 53.901917, 54.306814, 61.197764, 54.697893, 54.722601, 55.382858, 53.82833, 54.72623, 55.060358, 54.724118, 59.985952, 56.477759, 55.105472, 54.986588, 54.393913, 54.434391, 54.523889, 55.405428, 54.095249, 55.331514, 55.943331, 65.283586, 56.911824, 58.645076, 57.256686]",1
B3_S64_N32_G0,B3_S64_N32,primary,3,64,32,0,prefix,2,4,400.70056,479.1607977787703,417.348297,2150.975179,1733.626882,55.92344780645161,53.644761145322384,44.63091947189782,21012480,0,95,"[63.936518, 56.269841, 53.378, 58.99641, 53.991858, 65.46504, 59.024018, 55.482906, 53.206719, 54.951479, 54.506421, 55.072949, 57.461576, 57.575188, 55.148737, 54.076843, 54.159629, 53.522139, 60.35601, 57.093977, 53.837986, 54.0503, 54.132952, 53.252568, 54.137681, 55.534845, 54.065908, 53.853442, 55.557301, 55.709889, 55.813818]",1
B3_S64_N32_G3,B3_S64_N32,primary,3,64,32,3,prefix,1,0,301.187759,637.4761067231818,301.981907,1421.898082,1119.9161749999998,36.126328225806446,83.04192945512196,67.5153875058114,15759360,5253120,95,"[35.096639, 35.706748, 37.758666, 36.055582, 36.237491, 36.029701, 35.631273, 35.910744, 35.543919, 35.406607, 35.582321, 34.517821, 34.468782, 34.365, 35.068681, 34.986818, 36.046641, 37.803808, 39.091693, 35.818073, 35.698029, 35.446397, 35.470441, 37.150276, 43.616446, 34.857763, 35.890079, 36.130419, 35.329878, 36.746251, 36.425664]",1
B3_S64_N32_G3,B3_S64_N32,primary,3,64,32,3,prefix,1,1,283.940452,676.1981205833962,281.791331,1381.466354,1099.6750229999998,35.47338783870967,84.57043949792431,69.49137756560954,15759360,5253120,95,"[35.480205, 33.998414, 33.558531, 34.102621, 34.365394, 34.503055, 41.411461, 37.182526, 34.995058, 34.455267, 34.561027, 35.940438, 34.368945, 35.396294, 34.745833, 35.071929, 34.614415, 35.464721, 35.618282, 37.126274, 34.949372, 34.985605, 34.774489, 35.188739, 35.951719, 35.470431, 36.89922, 38.529232, 34.847684, 35.00378, 36.087179]",1
B3_S64_N32_G3,B3_S64_N32,primary,3,64,32,3,prefix,1,2,327.032763,587.0971404782463,289.377737,1437.409866,1148.032129,37.03329448387097,81.00818579093966,66.78679635554971,15759360,5253120,95,"[34.882696, 34.602167, 33.717326, 34.739669, 34.665531, 35.301436, 38.529626, 37.159185, 34.992184, 45.429706, 46.397073, 36.067497, 36.118574, 37.182885, 35.667579, 39.321678, 43.670662, 36.804883, 38.2877, 35.972746, 36.619402, 35.424318, 36.504369, 36.442604, 36.170569, 37.226158, 36.864377, 35.464043, 35.122205, 35.493547, 37.16263]",1
B3_S64_N32_G3,B3_S64_N32,primary,3,64,32,3,prefix,1,3,286.718372,669.6466594055578,295.855748,1422.387836,1126.5320880000002,36.33974477419356,82.55423968003296,67.49214073003363,15759360,5253120,95,"[35.176234, 34.753676, 34.420582, 35.127378, 36.120789, 38.174355, 36.362419, 35.336552, 34.997051, 35.376616, 35.050235, 36.05082, 39.898344, 34.238877, 35.969965, 36.078672, 36.383078, 36.135557, 35.548845, 35.660665, 37.08881, 36.132273, 36.439011, 36.282947, 36.550394, 35.809649, 45.51589, 37.169081, 36.350825, 35.984606, 36.321529]",1
B3_S64_N32_G3,B3_S64_N32,primary,3,64,32,3,prefix,1,4,284.922847,673.8666344998301,325.337265,1702.838766,1377.5015010000002,44.43553229032258,67.51353804876906,56.376447328308,15759360,5253120,95,"[45.544141, 46.199158, 42.524999, 47.620212, 43.06627, 54.553842, 45.854884, 43.015197, 46.214725, 44.033135, 41.444862, 43.113437, 42.128927, 40.692647, 41.197385, 41.641373, 42.689394, 43.980695, 43.816298, 43.426624, 41.107771, 40.839003, 41.073708, 41.551043, 44.436692, 43.587953, 51.425563, 52.175968, 49.921913, 41.472035, 47.120244]",1
B3_S64_N32_G3,B3_S64_N32,primary,3,64,32,3,prefix,2,0,309.001365,621.3564784738087,274.014701,1341.153956,1067.139255,34.42384693548387,87.14888854875834,71.580148998196,15759360,5253120,95,"[34.353897, 34.316935, 34.30489, 34.215997, 33.878569, 34.103186, 33.342059, 32.647563, 32.740099, 33.279891, 34.494401, 33.905237, 33.491665, 33.262343, 33.732692, 34.111093, 33.525157, 33.486418, 35.203059, 38.062992, 33.750852, 33.640495, 41.572873, 36.969876, 34.711993, 34.156228, 34.103913, 34.248799, 34.115121, 34.341486, 35.044709]",1
B3_S64_N32_G3,B3_S64_N32,primary,3,64,32,3,prefix,2,1,261.141304,735.2341320927156,289.108471,1367.30184,1078.193369,34.78043125806452,86.25539970279672,70.21127098022481,15759360,5253120,95,"[36.86314, 35.810631, 33.910186, 33.782448, 33.158547, 40.649457, 36.326444, 34.931641, 34.341162, 34.488639, 34.282987, 34.45352, 34.121281, 33.139421, 33.908715, 33.555271, 33.853624, 33.734365, 33.832366, 34.218954, 34.422441, 35.244332, 34.312037, 34.298273, 34.010785, 34.187199, 35.252811, 35.10615, 33.895299, 37.992794, 36.082785]",1
B3_S64_N32_G3,B3_S64_N32,primary,3,64,32,3,prefix,2,2,281.533941,681.9781633362635,272.208138,1353.249386,1081.041248,34.87229832258065,86.02816975953169,70.940361025222,15759360,5253120,95,"[33.243448, 35.400106, 34.239159, 35.557989, 33.55404, 34.499416, 34.253545, 34.246877, 36.112094, 33.761972, 33.139687, 37.750914, 34.815026, 33.896039, 34.319772, 34.774514, 34.030587, 33.990516, 41.248328, 36.928013, 34.384183, 34.052291, 34.891396, 34.398101, 34.340168, 34.914551, 36.333622, 34.025177, 34.419602, 34.676485, 34.818579]",1
B3_S64_N32_G3,B3_S64_N32,primary,3,64,32,3,prefix,2,3,268.897028,714.0279735631739,389.304304,1610.177949,1220.873645,39.38302080645161,76.17495912117917,59.62073947144832,15759360,5253120,95,"[41.238085, 38.481117, 43.202885, 38.618916, 37.856811, 40.348063, 39.281672, 38.304669, 38.029936, 38.763772, 38.499703, 38.068373, 38.174846, 38.137478, 39.204051, 38.329703, 40.211136, 38.77054, 43.382584, 41.685307, 38.411521, 38.830604, 37.643316, 38.06751, 38.257165, 37.987831, 37.861203, 44.247767, 42.181339, 40.164374, 38.602115]",1
B3_S64_N32_G3,B3_S64_N32,primary,3,64,32,3,prefix,2,4,359.460308,534.1340774681582,387.101315,1608.268394,1221.1670789999998,39.39248641935483,76.15665505506148,59.69152932318335,15759360,5253120,95,"[37.346551, 37.733774, 38.304511, 39.638244, 45.334708, 46.935302, 47.748462, 43.520017, 41.812413, 44.918027, 44.165702, 41.002571, 42.881685, 44.031767, 42.43849, 55.107289, 45.550008, 36.619561, 33.743206, 33.866559, 34.020435, 34.345585, 34.141724, 33.916534, 34.579919, 34.117067, 33.34684, 34.079529, 37.660906, 34.325222, 33.908668]",1
B3_S64_N32_G6,B3_S64_N32,primary,3,64,32,6,prefix,1,0,206.307076,930.6515497316244,200.987581,1042.465691,841.4781100000001,27.144455161290328,110.51980900608334,92.08936162485178,10506240,10506240,95,"[27.605095, 28.70553, 28.688882, 34.643157, 27.076446, 27.149308, 26.597267, 26.99925, 26.453792, 26.828552, 26.993883, 26.02218, 25.895088, 26.642244, 26.424901, 26.171059, 26.111575, 26.041296, 26.160558, 25.79185, 26.858449, 26.98009, 27.798999, 28.445787, 30.441465, 26.753806, 26.098873, 26.406088, 26.155359, 26.118581, 26.393612]",1
B3_S64_N32_G6,B3_S64_N32,primary,3,64,32,6,prefix,1,1,195.080466,984.2092544519552,227.922825,1059.965392,832.0425670000001,26.840082806451612,111.77312758807446,90.56899472808448,10506240,10506240,95,"[26.302826, 26.265194, 26.716278, 26.931186, 26.93281, 26.59953, 26.82048, 27.27165, 27.191795, 26.987174, 26.291639, 26.583561, 26.301105, 26.023847, 29.856983, 26.506788, 26.500719, 25.696647, 26.267126, 25.852529, 26.164407, 26.877375, 26.477135, 26.545247, 27.078825, 26.22855, 28.412251, 26.689552, 27.134597, 29.039659, 27.467851]",1
B3_S64_N32_G6,B3_S64_N32,primary,3,64,32,6,prefix,1,2,215.7911,889.7493918887294,196.758212,1057.899066,861.140854,27.77873722580645,107.99626979490628,90.745897302834,10506240,10506240,95,"[26.309635, 26.061822, 26.483916, 26.567976, 26.595, 31.134189, 27.266433, 27.526348, 26.489451, 26.998494, 26.543364, 26.697725, 26.97173, 26.662575, 26.699859, 27.248729, 27.108346, 28.722089, 26.997536, 27.897951, 27.984468, 27.427137, 27.076296, 27.162487, 30.13099, 33.636821, 34.452117, 27.358337, 27.808565, 27.49793, 27.595017]",1
B3_S64_N32_G6,B3_S64_N32,primary,3,64,32,6,prefix,1,3,195.149973,983.858706452396,198.237067,1069.582947,871.3458800000001,28.10793161290323,106.73143941416237,89.75460974697083,10506240,10506240,95,"[26.583521, 25.963948, 25.903793, 25.948088, 25.880198, 25.753658, 26.042699, 26.04113, 27.724285, 27.928729, 29.767978, 29.358685, 28.576027, 28.795861, 28.562261, 27.257601, 27.077828, 28.642448, 34.737312, 27.979856, 28.882232, 33.307599, 34.389375, 27.818563, 27.624039, 27.157149, 27.972602, 26.471031, 27.112299, 28.20668, 27.850659]",1
B3_S64_N32_G6,B3_S64_N32,primary,3,64,32,6,prefix,1,4,198.805269,965.7691718422212,198.879199,1043.170838,844.291639,27.23521416129032,110.15151128365017,92.027112437359,10506240,10506240,95,"[28.658826, 27.335294, 26.760361, 26.893842, 27.047069, 26.973615, 26.380809, 26.062735, 26.041289, 29.656695, 33.173244, 26.514377, 27.048638, 26.965127, 26.441463, 26.660294, 26.085051, 26.384188, 26.372837, 26.367337, 26.089714, 26.426228, 28.681105, 28.947928, 26.728622, 27.650579, 27.220041, 27.428591, 26.766242, 27.329639, 27.174047]",1
B3_S64_N32_G6,B3_S64_N32,primary,3,64,32,6,prefix,2,0,273.556401,701.8662305035955,270.949635,1204.625621,933.675986,30.118580193548382,99.60628889945554,79.69280938944931,10506240,10506240,95,"[36.556113, 37.479663, 34.151342, 35.244515, 34.463393, 31.728998, 36.241192, 34.140633, 33.434401, 32.160667, 32.279003, 32.760783, 32.607246, 33.236501, 37.64993, 28.638364, 25.248312, 26.84319, 25.976777, 25.10056, 25.49163, 25.574901, 26.025648, 26.405804, 26.746023, 26.847752, 26.315928, 26.1453, 26.219805, 25.977211, 25.958643]",1
B3_S64_N32_G6,B3_S64_N32,primary,3,64,32,6,prefix,2,1,210.859161,910.5603905917088,200.692422,1020.547686,819.855264,26.446944,113.43465619316925,94.06713798575014,10506240,10506240,95,"[25.930614, 25.5228, 26.219783, 25.468854, 24.927574, 29.301405, 26.002732, 24.96787, 25.110973, 27.863971, 25.333747, 25.080225, 25.814809, 26.152845, 26.757993, 26.204171, 26.300488, 26.486639, 26.290767, 25.812308, 25.644196, 26.068978, 25.922043, 26.911548, 26.127687, 25.845551, 25.936757, 25.961332, 27.460597, 35.515649, 26.88368]",1
B3_S64_N32_G6,B3_S64_N32,primary,3,64,32,6,prefix,2,2,198.182512,968.8039477469132,201.79425,1026.712539,824.9182890000001,26.610267387096776,112.7384387522047,93.50231574409553,10506240,10506240,95,"[27.389456, 26.601293, 25.72598, 25.569344, 25.272588, 25.091731, 25.693281, 25.560046, 25.787703, 26.54235, 25.18716, 25.048079, 24.983348, 25.375739, 27.061132, 34.399557, 29.598205, 25.81855, 25.674335, 26.102779, 25.068358, 27.72061, 34.102444, 27.462717, 27.163801, 26.606675, 26.170388, 25.537015, 26.074077, 25.116753, 25.387867]",1
B3_S64_N32_G6,B3_S64_N32,primary,3,64,32,6,prefix,2,3,198.860369,965.5015776421496,198.403781,1013.826715,815.422934,26.303965612903227,114.05124398917138,94.69073815045404,10506240,10506240,95,"[25.545081, 25.517771, 25.550778, 26.102643, 26.144355, 26.080731, 27.569192, 25.996308, 26.403441, 26.154936, 24.540244, 24.64229, 25.450129, 25.335183, 25.60656, 30.744329, 32.291724, 25.82278, 25.48088, 25.764649, 26.394611, 25.909606, 25.472652, 25.133048, 26.13782, 25.350009, 28.689533, 27.385852, 25.964542, 25.219782, 26.993715]",1
B3_S64_N32_G6,B3_S64_N32,primary,3,64,32,6,prefix,2,4,212.610713,903.0589159446542,202.637949,1022.105064,819.4671149999999,26.434423064516128,113.48838568098002,93.92380820842897,10506240,10506240,95,"[25.695088, 25.244474, 25.361542, 25.813098, 26.034992, 28.114656, 28.876088, 28.168292, 33.306975, 25.60212, 24.766794, 25.761241, 25.587183, 25.271764, 26.006352, 26.041516, 25.516021, 25.880486, 25.268231, 25.188704, 25.101866, 24.694521, 27.586708, 26.193699, 25.840814, 26.259715, 26.322079, 26.650183, 27.247062, 27.498821, 28.540549]",1
B3_S64_N32_G9,B3_S64_N32,primary,3,64,32,9,prefix,1,0,119.167132,1611.182519690077,112.641763,677.965962,565.324199,18.23626448387097,164.50737499740393,141.600029176686,5253120,15759360,95,"[18.84691, 18.463685, 18.061033, 18.722538, 18.641621, 18.635377, 18.305613, 17.764653, 17.500463, 17.851045, 17.71404, 17.337768, 17.681665, 17.724737, 17.85799, 17.534488, 18.082624, 17.918787, 18.677728, 18.045441, 17.868772, 17.517995, 17.504558, 17.544171, 17.563604, 17.643685, 17.319441, 17.568017, 22.182522, 23.750921, 17.458614]",1
B3_S64_N32_G9,B3_S64_N32,primary,3,64,32,9,prefix,1,1,109.75209,1749.397209656782,107.333113,669.099036,561.7659229999999,18.12148138709677,165.54937954112964,143.47651817570397,5253120,15759360,95,"[20.615647, 18.01134, 18.439034, 17.70425, 18.137193, 18.007268, 18.242608, 18.104817, 17.900386, 17.850578, 17.708638, 17.570373, 17.846768, 17.647187, 17.681468, 17.987457, 17.729138, 18.388815, 18.685493, 18.118809, 17.960743, 17.840704, 18.071797, 18.870903, 18.238971, 18.007831, 18.104494, 17.825522, 18.008968, 18.316919, 18.115908]",1
B3_S64_N32_G9,B3_S64_N32,primary,3,64,32,9,prefix,1,2,119.943136,1600.7585461163865,126.184653,689.029534,562.844881,18.156286483870968,165.23202597981876,139.3263935185687,5253120,15759360,95,"[18.420084, 18.269432, 18.040201, 18.048827, 17.909717, 17.887207, 17.664541, 18.363287, 18.02611, 17.690092, 18.325311, 19.191145, 18.912306, 17.825552, 17.588436, 18.168648, 18.055273, 18.34796, 18.608404, 18.097668, 17.788927, 17.979033, 17.992442, 18.035687, 17.815722, 18.371155, 17.876978, 18.313219, 18.295842, 18.793819, 18.117448]",1
B3_S64_N32_G9,B3_S64_N32,primary,3,64,32,9,prefix,1,3,106.711663,1799.2410070490607,110.274194,690.588375,580.3141810000001,18.719812290322583,160.25801719982437,139.01189692050636,5253120,15759360,95,"[22.927652, 18.368668, 17.745878, 17.832798, 17.436943, 17.710686, 17.860584, 17.758684, 17.893161, 18.06311, 18.224396, 20.007158, 24.888464, 20.002194, 18.132569, 18.01629, 18.028251, 17.947317, 18.126527, 17.752788, 18.066909, 17.925745, 19.828581, 18.245094, 19.301955, 18.053959, 18.175733, 18.481271, 19.479646, 18.704173, 19.301846]",1
B3_S64_N32_G9,B3_S64_N32,primary,3,64,32,9,prefix,1,4,114.271942,1680.202476999997,110.997882,836.24136,725.243478,23.394950903225805,128.2327974275144,114.7993923668162,5253120,15759360,95,"[26.95467, 24.673607, 25.812387, 26.062771, 25.531875, 23.896092, 23.839286, 23.785317, 23.532062, 21.729834, 24.807553, 21.342305, 20.816069, 20.914231, 24.431282, 22.400019, 20.575435, 20.862317, 20.717293, 30.289371, 26.453274, 24.344929, 23.5405, 21.642673, 21.977361, 21.732395, 24.16061, 22.493604, 22.145391, 21.898799, 21.848882]",1
B3_S64_N32_G9,B3_S64_N32,primary,3,64,32,9,prefix,2,0,120.875294,1588.4139235268376,105.370993,648.840109,543.469116,17.531261806451614,171.12287940939777,147.95632802040603,5253120,15759360,95,"[17.374784, 17.095258, 17.122204, 16.673855, 19.963483, 23.97914, 17.684684, 17.1183, 16.743583, 16.58003, 16.707046, 16.69084, 16.74518, 16.805444, 16.368284, 16.438836, 16.567632, 16.526353, 16.269787, 16.47861, 17.487759, 18.097302, 22.806663, 17.798272, 17.368352, 16.973159, 17.536947, 17.401609, 17.941186, 17.015682, 17.083934]",1
B3_S64_N32_G9,B3_S64_N32,primary,3,64,32,9,prefix,2,1,103.114689,1862.0043551699991,123.372734,804.56255,681.189816,21.973865032258065,136.52582263502308,119.31949852749176,5253120,15759360,95,"[26.843413, 25.743095, 24.389273, 22.626967, 21.191582, 23.181814, 21.484182, 20.073745, 23.392411, 20.428669, 20.602283, 20.098034, 23.635675, 22.005457, 20.35247, 23.928398, 27.08388, 22.293634, 22.911247, 23.99526, 19.746244, 19.654706, 19.78906, 19.992799, 20.030322, 19.444632, 19.949743, 22.10878, 23.185653, 21.036919, 19.959574]",1
B3_S64_N32_G9,B3_S64_N32,primary,3,64,32,9,prefix,2,2,141.86708,1353.379515529607,144.473773,781.613646,637.1398730000001,20.552899129032262,145.96480920603125,122.82283004050826,5253120,15759360,95,"[20.836198, 19.797875, 20.370798, 19.50105, 19.467884, 19.836927, 19.395261, 19.719807, 20.495917, 20.065449, 19.785758, 19.918968, 19.817318, 19.647848, 20.147411, 19.967112, 19.963957, 20.130877, 20.568838, 20.070916, 20.383792, 19.904326, 20.068936, 24.74315, 26.889366, 21.498091, 21.960512, 21.926933, 20.615564, 20.055764, 19.558714]",1
B3_S64_N32_G9,B3_S64_N32,primary,3,64,32,9,prefix,2,3,153.756052,1248.7313344908205,147.196549,863.817338,716.620789,23.11679964516129,129.77574950034,111.13460656192572,5253120,15759360,95,"[21.029533, 21.444145, 20.682659, 21.118178, 25.407236, 23.939483, 20.14488, 19.953903, 19.827481, 19.877673, 20.24195, 20.232463, 19.937516, 22.214598, 24.657423, 23.355806, 24.557777, 25.636941, 24.361338, 23.517479, 24.416221, 25.288055, 25.080525, 25.312295, 23.670558, 24.137869, 23.626314, 23.143378, 28.011328, 26.913905, 24.848697]",1
B3_S64_N32_G9,B3_S64_N32,primary,3,64,32,9,prefix,2,4,128.807016,1490.6020336656195,110.529651,645.840297,535.3106459999999,17.268085354838707,173.7308994224636,148.64355854834497,5253120,15759360,95,"[17.789405, 17.520176, 17.237448, 17.961252, 17.712456, 17.584729, 16.651621, 16.921325, 17.03677, 18.03129, 17.138137, 16.827832, 16.615767, 17.12473, 17.089456, 17.038373, 16.806565, 17.266155, 17.096711, 16.87237, 17.140565, 16.916831, 16.850118, 17.164825, 16.978641, 17.574523, 17.201996, 18.239184, 17.946471, 17.909069, 17.032007]",1
B3_S64_N32_G12,B3_S64_N32,primary,3,64,32,12,prefix,1,0,12.870097,14918.302480548517,12.369921,373.101704,360.731783,11.63650912903226,257.809276539406,257.3024968012475,0,21012480,95,"[12.076059, 11.105718, 11.004229, 10.928846, 11.380129, 11.50842, 11.07104, 11.326358, 10.939792, 11.003789, 13.219198, 11.077099, 11.138289, 10.893272, 10.935936, 10.995208, 10.858268, 10.926897, 10.968877, 11.245058, 10.947454, 10.838877, 10.983373, 10.870476, 11.015011, 10.952198, 13.636561, 12.667999, 14.115612, 15.677078, 14.38907]",1
B3_S64_N32_G12,B3_S64_N32,primary,3,64,32,12,prefix,1,1,15.58474,12319.743544005223,17.17517,422.852697,405.677527,13.086371838709676,229.24612237640665,227.029413980538,0,21012480,95,"[14.252129, 12.97484, 13.032718, 12.725511, 12.560762, 15.126805, 14.632338, 13.445141, 12.157129, 11.541326, 11.642832, 15.516492, 15.190459, 14.06484, 12.580882, 12.774696, 16.274027, 16.211146, 14.296913, 13.296013, 11.5695, 12.169211, 12.437311, 11.859885, 11.327783, 11.871714, 11.254761, 12.012172, 12.243136, 12.333965, 12.265246]",1
B3_S64_N32_G12,B3_S64_N32,primary,3,64,32,12,prefix,1,2,13.219013,14524.53371518736,15.943806,456.142371,440.198565,14.19995370967742,211.2682943434856,210.4606063881752,0,21012480,95,"[14.971462, 12.591829, 16.760727, 15.215759, 15.950547, 14.218611, 13.829187, 13.577299, 12.385999, 13.793124, 15.247112, 16.034749, 16.969489, 21.148947, 17.148947, 14.355617, 14.880082, 14.580396, 13.418454, 13.580049, 14.340728, 13.225994, 12.334992, 13.376053, 14.166245, 15.248472, 14.540812, 12.708577, 11.158116, 9.69905, 8.716074]",1
B3_S64_N32_G12,B3_S64_N32,primary,3,64,32,12,prefix,1,3,13.924954,13788.19635598078,13.462389,292.211731,278.749342,8.991914258064517,333.6330745491051,328.5289049535113,0,21012480,95,"[9.059, 9.011232, 8.742233, 8.950633, 9.541253, 8.669639, 10.726797, 8.988387, 8.874277, 8.713172, 8.841328, 9.010078, 9.151413, 8.725622, 8.775246, 8.793213, 8.691304, 9.094807, 8.662511, 8.703093, 8.950572, 8.775941, 9.710635, 8.870406, 8.73862, 8.876803, 8.795711, 9.037748, 9.81512, 8.699295, 8.728717]",1
B3_S64_N32_G12,B3_S64_N32,primary,3,64,32,12,prefix,1,4,11.364045,16895.392441687796,11.302598,307.585214,296.282616,9.557503741935484,313.88949259176246,312.1086308134434,0,21012480,95,"[8.834578, 8.911616, 8.893847, 8.870684, 8.743707, 8.797056, 13.40512, 14.840056, 12.862987, 10.212527, 9.520883, 9.270557, 9.259235, 9.177381, 9.368458, 9.225316, 9.107659, 9.163246, 9.083517, 9.717957, 8.927726, 9.059813, 9.039223, 9.117712, 9.032999, 8.79883, 9.158559, 9.183659, 8.724704, 8.90397, 9.043337]",1
B3_S64_N32_G12,B3_S64_N32,primary,3,64,32,12,prefix,2,0,11.596372,16556.902451904785,11.342883,287.224593,275.88171,8.89941,337.1009988302595,334.23321797517525,0,21012480,95,"[8.968384, 8.738729, 9.03882, 9.083034, 8.73513, 8.687675, 8.653792, 8.686231, 9.053439, 9.394242, 10.036668, 8.507894, 9.377674, 8.550814, 8.57456, 8.633851, 8.684531, 8.727338, 8.618215, 8.587598, 9.217457, 9.332072, 8.754041, 8.738336, 9.544983, 8.848912, 8.735986, 9.437679, 8.617361, 8.841784, 8.451732]",1
B3_S64_N32_G12,B3_S64_N32,primary,3,64,32,12,prefix,2,1,11.463805,16748.365834903856,11.831231,338.118381,326.28715,10.52539193548387,285.0250155422915,283.92422711854874,0,21012480,95,"[8.476044, 9.123995, 9.093527, 8.82032, 8.793355, 8.748579, 8.709511, 8.586326, 8.677446, 8.673658, 9.132867, 8.944701, 8.705465, 10.797684, 10.685728, 11.086584, 18.274766, 16.950654, 15.691714, 17.607445, 15.308316, 14.946539, 10.493169, 8.714569, 8.773447, 8.582566, 8.662733, 8.790424, 8.975737, 8.68694, 8.747809]",1
